#OTU ID	BRK01	BRK02	BRK03	BRK04	BRK05	BRK06	BRK07	BRK08	BRK09	BRK10	BRK100	BRK101	BRK102	BRK103	BRK104	BRK105	BRK106	BRK107	BRK108	BRK109	BRK11	BRK110	BRK111	BRK112	BRK113	BRK114	BRK115	BRK116	BRK117	BRK118	BRK119	BRK12	BRK120	BRK121	BRK122	BRK123	BRK124	BRK125	BRK126	BRK127	BRK128	BRK129	BRK13	BRK130	BRK131	BRK132	BRK133	BRK134	BRK135	BRK136	BRK137	BRK138	BRK139	BRK14	BRK140	BRK141	BRK142	BRK143	BRK144	BRK145	BRK147	BRK148	BRK149	BRK15	BRK150	BRK151	BRK152	BRK154	BRK155	BRK156	BRK157	BRK158	BRK159	BRK16	BRK160	BRK161	BRK162	BRK164	BRK165	BRK166	BRK167	BRK168	BRK169	BRK17	BRK171	BRK172	BRK173	BRK174	BRK175	BRK176	BRK177	BRK178	BRK179	BRK18	BRK180	BRK181	BRK182	BRK183	BRK184	BRK185	BRK186	BRK187	BRK188	BRK189	BRK19	BRK190	BRK191	BRK192	BRK20	BRK21	BRK22	BRK23	BRK24	BRK25	BRK26	BRK27	BRK28	BRK29	BRK30	BRK31	BRK32	BRK33	BRK34	BRK35	BRK36	BRK37	BRK38	BRK39	BRK40	BRK41	BRK42	BRK43	BRK44	BRK45	BRK46	BRK47	BRK48	BRK49	BRK50	BRK51	BRK52	BRK53	BRK54	BRK55	BRK56	BRK57	BRK58	BRK59	BRK60	BRK61	BRK62	BRK63	BRK64	BRK65	BRK66	BRK67	BRK68	BRK69	BRK70	BRK71	BRK72	BRK73	BRK74	BRK75	BRK76	BRK77	BRK78	BRK79	BRK80	BRK81	BRK82	BRK83	BRK84	BRK85	BRK86	BRK87	BRK88	BRK89	BRK90	BRK91	BRK92	BRK93	BRK94	BRK95	BRK96	BRK97	BRK98	BRK99
OTU_1276	22	3	5	1	0	7	1	10	3	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2	0	0	0	11	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	1	0	2	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	9	3	1	0	0	2	24	0	0	0	1	2	2	2	3	0	3	1	1	2	0	0	1	1	1	4	1	1	5	1	1	0	0	1	0	2	1	1	0	0	0	0	0	1	0	0	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	3	0	0	0	0	1	0	0	0	0	0	0
OTU_1277	0	0	1	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	5	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1278	0	1	0	0	0	1	0	5	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	1	2	0	0	0	0	0	0	0	1	0	1	3	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	1	0	1	0	0	2	0	0	0	0	0	0	0	6	1	20	22	0	1	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	1	0
OTU_1279	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	9	0	0	3	2	0	0	0	1	0	0	41	8	0	0	0	0	0	0	0	0	0	0	0	6	0	0	7	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1280	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	2	1	0	0	0	0	0	3	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_1281	1	1	1	7	1	3	5	5	2	5	0	1	0	0	0	0	1	1	0	0	0	1	0	0	1	0	1	1	1	1	1	4	0	0	0	0	0	3	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	2	0	0	0	1	0	0	0	0	2	6	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	6	0	0	0	0	0	2	6	1	0	1	2	0	0	0	1	1	3	3	0	0	0	0	0	0	0	0	2	2	5	5	0	3	0	0	0	1	3	5	0	1	6	7	4	0	1	1	11	0	1	0	0	3	1	0	2	11	4	1	0	7	1	2	0	4	1	1	2	5	4	0	1	0	1	0	0	0	2
OTU_1282	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	3	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OTU_1283	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	12	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	1	0	0	2	0	13	0	0	0	1	0	1	13	16	0	0	0	1	0	4	2	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
OTU_1284	0	0	0	6	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	5	3	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1285	0	1	1	0	0	2	1	0	0	1	0	2	0	0	0	1	1	1	0	0	2	0	0	0	1	0	1	4	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	3	1	0	0	0	5	1	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	1	0	1	0	5	5	0	1	0	5	0	0	0	0	1	0	0	0	2	2	0	0	1	1	1	0	3	3	0	0	0	4	1	0	2	0	0	0	0	0	0	0	1	1	0	0	1	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0
OTU_1286	51	19	57	8	15	15	11	25	14	27	2299	1402	1167	650	3599	2295	2504	155	6064	918	39	916	682	1248	1112	39	109	178	3399	31	59	21	97	1416	193	305	499	200	605	1543	514	2361	12	3459	3444	2231	1339	8198	875	1999	1645	459	3470	19	714	736	799	64	717	967	3532	2362	580	175	947	2352	1419	5993	1318	1455	2457	755	704	21	100	2066	2904	58	424	202	21	488	2036	10	37	114	581	356	51	508	2414	1434	1254	11	2901	5187	702	20	89	113	339	275	21	8	5	62	22	259	9	10	15	41	442	36	4	64	64	17	39	44	371	1276	924	615	19	15	34	28	42	265	1176	55	48	294	138	20	382	133	447	17	13	3008	89	674	522	893	1422	25	2209	44	1197	1128	32	603	330	34	434	1394	907	43	983	1098	212	215	699	111	368	320	47	200	1007	423	1649	561	38	28	1394	2079	2692	432	1056	2733	19	25	722	6093	4795	144
OTU_1287	1	0	0	2	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	12	1	0	0	0	0	0	0	4	0	0	0	0	2	0	0	1	1	3	0	0	0	0	6	3	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1289	0	0	0	1	0	0	0	0	0	0	0	1	1	0	9	4	8	5	3	0	0	0	0	0	2	0	1	0	1	0	0	0	0	1	7	2	24	0	0	32	0	2	0	28	7	31	0	8	0	7	0	0	7	0	0	7	0	0	0	8	20	10	1	0	19	24	4	4	0	29	7	3	40	0	0	6	0	0	0	1	0	0	25	0	0	2	3	1	0	0	8	9	1	0	20	2	4	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	15	0	5
OTU_1290	1	1	0	0	0	0	1	6	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	7	0	0	0	0	2	0	2	1	0	1	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0
OTU_1291	0	4	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	6	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1292	1	0	0	0	0	0	0	9	0	0	1	1	1	0	0	0	0	0	0	0	0	2	0	0	0	2	3	1	0	2	2	2	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	6	0	0	1	0	2	2	9	3	0	0	0	0	0	0	0	1	7	4	1	0	3	2	0	1	1	0	0	1	4	7	0	1	0	0	0	0	14	0	0	0	0	1	1	0	0	0	0	0	1	0	0	3	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	2	0	0	0	1
OTU_1293	0	2	0	0	1	2	4	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	1	3	2	1	2	0	0	1	0	3	0	1	0	0	0	0	2	2	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	3	0	0	3	0	1	1	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	2	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0
OTU_1294	0	2	0	0	1	9	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_1295	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	3	0	0	0	4	0	0	6	1	4	0	1	0	0	0	0	1	2	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1296	14	52	43	37	31	31	30	28	10	45	0	18	9	0	6	4	2	8	2	6	34	0	3	0	34	8	47	79	3	16	29	121	1	2	5	5	5	16	0	3	1	0	7	2	3	4	2	0	0	0	0	0	1	18	0	1	1	17	0	6	0	0	0	32	1	1	0	3	0	1	4	5	1	15	3	1	0	13	30	33	7	0	0	21	9	17	6	0	0	1	0	8	0	14	3	0	0	0	0	2	2	1	3	4	24	28	4	0	17	26	12	21	1	13	4	31	27	18	31	0	78	25	14	24	1	1	4	9	30	30	19	3	4	8	21	9	2	25	27	18	1	7	43	16	23	21	29	38	9	5	10	9	9	24	23	5	8	7	10	20	0	4	5	5	1	9	5	10	10	18	28	28	2	10	6	15	30	6	7	10	21	0	5	7	2	0	1	3
OTU_1297	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	2	1	0	0	0	0	0	0	0	0	4	4	3	2	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1298	0	0	0	0	0	1	1	0	0	0	88	8	20	31	7	15	142	42	5	6	0	37	0	16	82	0	10	44	24	1	0	1	0	35	208	121	56	1	22	119	36	28	0	203	53	255	48	5	21	5	53	22	31	0	3	37	60	0	0	11	11	20	66	0	250	176	34	2	82	51	68	526	78	0	36	32	42	2	433	321	0	0	45	0	14	145	3	53	10	106	28	48	28	1	125	25	29	135	20	21	64	55	120	0	0	1	0	0	0	0	1	0	0	0	0	1	0	2	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	2	0	2	0	0	0	1	0	0	1	0	0	1	0	0	1	1	3	17	350
OTU_1299	0	0	4	1	0	0	0	0	1	2	0	4	3	0	0	0	0	2	0	0	7	0	0	0	8	4	16	19	0	5	7	0	0	1	0	1	0	5	0	1	1	0	2	0	1	1	0	0	1	0	1	0	0	1	0	1	0	9	0	1	0	0	1	0	1	0	0	0	0	1	0	3	0	3	0	0	0	5	15	7	0	0	0	0	2	1	4	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	14	1	0	0	0	0	3	0	2	0	11	5	0	3	1	2	0	1	0	0	0	0	2	0	1	0	0	2	4	10	6	0	6	2	1	0	0	12	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	4	0	1	0	0	0	1	0	0	0	1	4	0	0	0	0	3	1	1	3	3	0	0	4	7	0	0	0	2
OTU_1300	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	7	0	0	0	0	1	4	0	3	4	0	1	4	0	0	0	1	0	1	0	2	1	0	9	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5	4	1	0	0	0	6	1	0	2	0	2	2	0	0	0	0	0	2	0	0	0	0	0	0	0
OTU_1301	2	0	0	0	2	3	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	27	0	0	1	0	0	0	0	7	4	0	0	0	0	0	0	0	1	3	0	0	0	0	1	0	0	5	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	1	0	0	0	0	0	0	2	1	4	0	4	0	0	2	0	0	0	5	0	0	0	0	0	0	0
OTU_1302	10	2	4	8	0	3	0	3	13	3	0	3	0	0	1	0	0	0	0	1	1	0	0	0	5	2	7	15	0	3	4	5	0	1	0	2	0	2	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	1	0	1	0	0	0	1	2	0	0	2	0	0	0	2	2	4	1	0	0	6	2	3	2	0	0	1	0	0	0	2	1	0	0	0	0	0	1	0	0	0	1	2	1	0	3	1	2	1	0	1	2	2	1	1	3	3	4	16	6	11	2	10	2	13	7	0	5	5	6	2	1	2	0	1	0	4	3	7	4	0	2	2	5	2	8	0	13	6	4	7	3	2	0	0	1	5	0	1	0	1	0	0	6	0	0	0	0	0	0	0	1	3	1	2	2	2	0	0	1	1	0	0	0	0
OTU_1303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	12	2	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1304	38	176	14	15	29	266	119	58	5	16	0	3	1	0	5	0	0	2	2	3	16	1	1	1	11	1	15	23	1	6	9	19	2	1	2	3	3	2	0	1	0	0	0	4	0	1	1	1	0	0	0	0	0	119	0	0	0	8	0	1	0	0	1	29	1	0	1	0	0	2	2	0	0	10	2	3	1	8	16	11	0	0	0	6	2	4	1	0	0	1	0	2	0	26	2	0	0	1	0	0	2	1	0	0	246	3	2	1	14	243	66	8	0	8	34	18	32	30	28	0	50	20	8	6	1	3	6	21	69	38	12	9	10	7	10	6	1	69	37	9	5	20	10	19	20	6	8	8	5	2	9	8	1	9	6	0	4	3	7	7	1	4	9	9	5	7	2	4	0	132	17	6	2	2	15	10	18	2	3	4	7	0	1	9	0	0	1	2
OTU_1305	1	30	0	0	0	1	0	5	1	1	1	1	0	0	3	0	0	1	0	1	11	0	0	0	4	0	5	12	0	1	4	1	0	0	5	0	2	1	0	0	0	0	2	2	0	2	0	0	0	0	0	0	0	3	0	1	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	1	5	5	5	3	0	0	2	2	3	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	3	3	2	0	0	2	1	3	0	3	9	3	5	11	7	0	7	0	0	0	0	0	0	0	0	7	0	0	0	1	2	4	0	1	4	0	1	0	8	0	1	0	0	0	0	0	0	0	0	1	3	0	0	0	2	2	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	3	1	0	1	0	0	0	3	0	0	1	1
OTU_1306	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	4	1	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	1	2	0	0	0	0	0	0	2	0	0	0	0	1	0	0
OTU_1307	4	1	3	3	0	0	2	4	4	3	0	3	8	0	1	22	11	0	4	2	3	3	1	1	2	2	2	5	1	2	3	2	0	0	1	1	2	3	2	3	1	3	0	2	1	10	0	0	0	0	1	0	3	1	0	0	4	0	0	3	1	2	1	0	3	4	0	1	0	2	5	0	3	3	0	0	0	2	7	4	0	0	2	0	1	1	0	0	0	0	1	1	0	2	10	1	0	0	0	0	1	1	0	0	0	3	0	1	0	1	1	1	0	1	0	2	1	3	3	0	9	5	10	0	8	17	4	34	6	7	3	9	3	3	1	0	0	1	13	2	1	13	4	4	1	0	7	31	27	0	26	33	3	3	7	60	18	60	4	3	0	7	13	13	11	5	11	6	40	6	18	18	31	39	13	25	12	11	28	17	12	12	0	1	1	0	1	0
OTU_1308	0	2	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	8	0	0	0	0	0	1	0	2	1	0	0	1	0	0	0	0	1	7	0	0	0	0	1	5	0	0	0	0	0	0	0	1	0	0	1	8	0	3	0	0	4	3	6	8	2	0	0	0	5	0	3	0	6	1	0	4	0	0	0	9	1	0	0	0	0	0	0
