#OTU ID	BRK01	BRK02	BRK03	BRK04	BRK05	BRK06	BRK07	BRK09	BRK10	BRK11	BRK12	BRK13	BRK14	BRK15	BRK17	BRK18	BRK19	BRK20	BRK21	BRK22	BRK25	BRK26	BRK27	BRK28	BRK29	BRK30	BRK33	BRK34	BRK35	BRK36	BRK37	BRK38	BRK41	BRK42	BRK43	BRK44	BRK45	BRK46	BRK49	BRK50	BRK51	BRK52	BRK53	BRK54	BRK57	BRK58	BRK59	BRK60	BRK62	BRK65	BRK66	BRK67	BRK69	BRK70	BRK73	BRK74	BRK75	BRK76	BRK77	BRK78	BRK81	BRK82	BRK83	BRK84	BRK85	BRK86	BRK87	BRK88
OTU_446	11	5	1	1	11	12	0	15	15	5	0	1	3	2	7	49	12	0	5	13	6	25	49	5	8	3	4	7	17	3	10	10	16	50	158	0	0	1	13	3	7	0	3	7	3	7	25	0	7	5	2	7	0	16	8	2	27	3	1	2	20	4	10	0	0	7	1	0
OTU_447	7	4	4	0	0	0	17	1	4	3	1	34	0	0	3	0	1	0	9	0	4	5	0	0	0	2	5	3	0	2	0	1	4	0	1	0	0	0	6	3	48	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	0	3	2	0	0	0	0	0
OTU_448	1	1	1	2	29	13	7	1	10	0	0	5	1	95	1	6	3	0	57	7	1	8	22	0	89	16	0	12	0	8	35	8	0	30	0	0	1	23	0	1	0	0	14	12	1	0	3	0	5	0	0	6	0	11	6	0	6	0	0	17	3	1	6	1	0	13	0	0
OTU_449	8	4	20	0	79	99	1	6	67	2	0	242	34	2	4	8	4	0	70	16	1	10	1	0	125	386	0	1	0	33	34	42	3	9	1	0	5	191	2	4	1	0	2	0	1	0	0	0	1	1	0	0	0	3	10	8	0	1	17	7	31	6	5	1	0	5	0	0
OTU_450	0	0	1	0	10	20	1	0	8	0	0	32	5	2	1	3	2	1	8	6	0	6	4	1	18	20	0	1	0	1	9	16	0	1	2	0	3	19	0	3	0	0	3	1	0	0	1	0	0	0	1	1	0	4	1	2	4	0	2	0	5	3	1	1	0	0	0	0
OTU_451	1	1	30	0	3	23	0	1	2	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	51	0	0	5	1	10	9	0	0	7	2	5	17	0	27	0	31	4	0	6	1	31	24	0	5	7	1	20	21	0	0	2	0	0
OTU_452	30	0	4	2	3	2	0	4	0	1	0	5	2	2	2	2	2	0	1	20	0	4	14	0	1	3	2	1	1	0	4	2	0	11	1	0	1	1	27	1	6	0	2	4	0	14	2	0	0	2	1	9	0	9	2	8	8	1	1	0	1	9	0	0	1	0	0	0
OTU_453	44	19	7	4	4	1	0	9	15	26	0	29	2	1	5	4	8	0	32	3	64	74	22	1	7	4	39	99	4	5	0	4	11	25	8	0	16	3	19	4	11	0	3	10	4	28	2	1	0	19	8	4	0	7	8	10	7	2	1	2	8	10	9	8	1	1	0	0
OTU_454	130	58	119	36	23	64	85	212	31	96	25	100	37	64	19	27	27	33	74	249	648	111	35	278	10	107	40	55	38	23	42	330	71	78	111	29	30	50	292	29	286	6	67	81	81	206	25	5	17	56	9	534	1	112	16	44	97	23	18	183	27	37	75	37	45	22	12	6
OTU_455	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	1	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	76	49
OTU_456	8	7	15	0	7	5	1	15	15	36	0	6	3	7	32	12	44	0	19	8	20	8	38	2	9	3	3	8	1	4	1	5	25	6	11	1	0	2	35	23	21	0	1	11	8	56	6	0	2	16	4	3	0	15	7	56	16	4	0	4	9	50	5	2	0	1	0	2
OTU_457	1	0	23	0	0	47	1	2	2	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	1	0	4	0	0	11	1	3	5	0	0	2	0	81	3	0	1	0	7	6	0	7	0	71	19	0	13	9	0	48	9	0	1	0	0	0
OTU_458	2	0	6	0	9	11	12	1	7	1	1	15	5	16	1	6	3	1	23	8	1	6	13	0	15	6	0	4	0	2	4	2	0	20	4	0	12	16	2	4	3	0	17	7	1	1	6	0	2	0	0	8	0	18	5	1	8	3	3	3	8	3	2	0	0	7	0	0
OTU_459	16	0	2	0	0	3	0	4	3	13	0	0	2	0	5	1	3	0	2	8	4	3	6	1	3	1	3	1	0	0	0	5	2	0	2	0	0	0	15	0	13	0	0	1	2	4	1	0	0	0	2	3	0	2	0	3	0	1	3	3	2	8	2	0	0	0	0	4
OTU_460	5	85	0	0	0	0	0	29	46	93	0	6	65	9	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	13	1	16	1	2
OTU_461	0	0	3	0	0	70	0	0	0	176	0	0	103	4	4	3	101	0	4	122	4	1	12	4	4	6	1	4	2	1	0	35	0	0	0	0	0	0	0	3	5	0	0	5	1	75	2	0	3	1	27	1	0	7	0	83	11	1	9	8	0	41	5	0	11	2	9	8
OTU_462	0	0	20	0	8	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	13	5	4	0	2	10	3	3	24	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_463	1	0	1	0	11	4	0	0	2	0	0	11	1	0	1	1	0	0	5	0	0	2	0	0	2	15	0	0	0	3	3	9	0	0	0	0	0	11	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2	0	0	1	0	3	0	0	0	0	0	0	0
OTU_464	0	0	77	7	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	16	19	7	0	105	34	6	29	62	13	109	4	0	2	4	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_465	0	26	0	0	17	0	0	0	14	0	0	0	0	7	0	13	0	0	2	0	0	0	18	0	3	0	0	0	8	0	3	0	0	8	16	0	0	0	0	0	12	0	6	3	0	0	17	0	54	0	0	0	0	6	12	0	17	0	0	18	9	0	11	0	0	5	0	0
OTU_466	0	4	13	0	0	2	0	21	2	4	0	0	2	2	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	2	0	0
OTU_467	1	1	5	0	0	17	1	1	0	14	0	0	3	0	0	2	1	0	1	1	3	1	3	4	0	1	8	1	0	1	0	15	0	0	1	0	0	3	3	6	7	0	0	3	2	51	1	0	0	0	1	1	0	1	1	23	4	2	1	11	0	11	4	0	0	0	1	0
OTU_468	2	0	8	1	17	0	0	0	0	0	0	59	15	7	3	8	4	1	19	12	0	4	9	1	58	66	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_469	5	60	63	1	27	17	2	25	37	6	0	1	16	4	15	28	14	0	13	12	23	4	16	31	8	2	2	0	1	9	2	11	62	15	23	0	0	3	3	69	12	0	4	10	18	1	12	1	10	9	47	1	0	14	26	11	25	26	25	10	17	12	13	9	0	6	0	0
OTU_470	0	0	21	0	0	0	0	0	0	0	0	0	0	0	49	49	17	0	16	26	70	5	9	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_471	4	1	3	0	210	7	3	0	55	0	4	5	8	14	2	7	11	0	3	10	1	18	9	2	21	54	0	22	6	7	43	4	4	14	8	0	32	169	5	1	0	0	41	13	0	3	1	2	25	1	0	1	0	51	1	3	1	0	5	1	25	4	1	2	0	72	0	0
OTU_472	14	826	7	531	1667	5	457	13	1116	16	102	140	9	1152	11	1048	9	2	524	17	8	158	1075	7	814	14	5	15	1950	8	998	6	11	1622	814	3	11	11	7	13	2317	0	2625	718	7	9	2658	2	3720	6	12	64	10	413	1663	11	1094	3	6	1889	1266	6	3320	10	0	3371	7	7
OTU_473	0	0	16	0	8	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	75	4	16	156	26	45	1	3	14	64	77	37	0	4	9	121	36	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_474	8	5	8	0	0	2	0	4	3	28	0	0	0	2	16	1	3	4	0	0	0	4	0	6	0	0	2	0	0	6	0	5	1	0	1	0	0	2	5	0	1	0	0	0	2	0	3	0	0	3	5	0	0	0	0	1	0	13	1	0	2	8	2	14	1	0	0	0
OTU_475	15	1	1	0	1	12	0	2	3	7	0	2	3	1	1	0	2	0	2	1	10	2	0	4	1	2	16	1	0	0	1	7	4	1	0	0	0	1	14	0	5	0	0	0	5	42	2	0	0	1	0	0	0	1	0	14	0	2	1	3	1	8	2	1	0	0	0	0
OTU_476	0	0	9	0	26	4	0	4	6	1	0	0	3	1	2	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	7	7	2	19	1	2	0	15	5	5	1	1	0	0	0
OTU_477	1	1	11	0	3	22	0	5	1	7	0	0	2	1	4	1	4	0	0	8	3	0	2	6	2	1	1	0	0	2	0	5	2	2	0	0	0	2	4	26	40	0	4	15	2	33	21	2	2	6	8	2	0	19	6	9	5	6	7	1	2	3	1	3	1	0	0	0
OTU_478	2	7	12	1	0	0	11	3	7	6	1	73	3	9	1	1	1	0	38	0	3	12	4	1	4	3	1	4	2	3	2	4	2	2	2	0	3	2	4	8	16	0	0	1	0	2	2	1	2	2	0	1	0	4	1	5	3	1	1	3	2	15	30	2	0	0	0	0
OTU_479	4	76	6	1	10	2	2	5	121	0	0	2	2	9	3	102	2	0	21	1	2	3	10	5	36	4	0	3	5	3	6	2	4	2	5	0	0	1	2	2	73	0	0	7	0	2	42	0	22	1	0	13	0	1	18	1	11	4	2	70	15	2	8	0	0	36	0	0
OTU_480	13	116	26	1	7	4	2	10	18	7	0	24	21	17	13	37	2	1	2	4	14	4	44	16	2	6	6	1	81	4	13	1	3	4	1	0	0	1	2	2	0	0	2	0	0	1	0	0	1	0	5	1	0	1	4	4	4	2	2	2	4	3	29	19	0	24	4727	3734
OTU_481	40	12	14	2	6	3	2	16	23	12	3	30	2	2	37	5	35	0	24	4	38	12	6	1	4	2	20	11	5	14	4	6	36	6	77	0	5	5	73	31	27	0	2	8	13	28	2	0	1	30	18	2	0	10	1	16	16	9	3	1	3	31	8	6	1	0	2	0
OTU_482	12	1	3	0	1	6	0	7	4	20	0	19	3	0	16	0	15	2	4	3	9	22	0	15	3	1	16	4	0	27	1	12	12	8	7	1	3	6	44	9	8	0	0	0	2	6	0	3	0	13	4	0	0	3	0	5	2	12	0	0	5	0	3	15	0	0	0	0
OTU_483	0	0	0	0	0	0	18	2	7	0	0	6	3	17	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	7	0	0	4	0	6	0	1	3	0	9	10	0	10	3	0	12	11	4	10	1	2	33	0	0
OTU_484	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	16	0	1	5	1	0	16	0	28	0	0	2	0	13	4	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_485	0	0	0	0	8	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	66	0	4	41	22	79	30	2	12	34	11	10	0	71	10	5	0	0	0	0	0	0	0	0	0	0	0	0
OTU_486	0	0	0	0	0	11	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	5	6	58	2	0	1	1	10	1	4	0	8	1	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_487	11	3	7	1	3	5	1	6	13	22	2	19	5	2	2	3	20	0	3	3	24	11	14	3	4	3	19	9	3	1	0	2	5	2	1	0	2	1	5	2	5	0	0	0	1	11	0	0	0	5	0	0	0	4	1	3	2	0	1	0	4	5	6	1	1	0	0	0
OTU_488	0	36	2	1	11	0	0	2	31	2	0	0	0	10	4	36	1	0	23	1	0	2	8	1	26	1	1	0	31	0	15	2	2	15	16	0	1	9	35	2	28	0	13	10	1	6	23	0	24	0	1	19	0	1	5	0	34	3	4	56	8	1	2	1	3	21	0	0
OTU_489	10	54	5	38	505	74	407	9	1126	10	28	1797	62	662	9	412	10	5	1721	62	8	518	53	5	2066	96	2	125	4	46	1160	63	8	284	11	2	546	60	11	6	48	0	446	23	0	3	143	0	4	3	3	145	0	24	35	9	226	22	15	157	192	22	794	38	6	88	3	1
OTU_490	11	2	4	0	2	0	0	0	0	2	0	1	26	8	3	27	13	0	4	49	11	5	9	24	29	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_491	3	12	16	0	9	3	0	2	5	1	0	2	2	2	5	7	0	1	2	5	6	1	18	4	5	4	2	1	7	3	3	4	16	8	13	0	0	1	1	7	9	0	2	18	3	2	10	4	24	2	20	0	0	9	5	3	12	5	8	4	9	1	4	9	0	0	3	10
OTU_492	0	1	1	0	5	5	2	3	6	8	0	0	2	3	4	4	4	1	5	6	4	3	1	4	4	0	0	0	1	1	1	4	2	2	3	2	3	1	9	1	1	0	2	3	1	2	3	1	0	4	0	1	0	1	1	3	3	3	2	1	14	3	2	3	0	2	0	0
OTU_493	35	12	7	1	8	3	0	11	15	6	0	32	1	6	15	5	8	1	28	2	4	23	15	2	14	0	5	41	2	6	2	4	11	14	50	0	4	3	23	8	27	0	2	20	5	17	7	1	2	15	3	8	0	22	7	35	23	2	0	5	16	45	52	13	2	0	0	0
OTU_494	0	0	5	0	2	2	0	0	0	3	0	0	0	0	1	1	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	2	0	2	0	0	1	1	0	1	1	0	0	4	0	2	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0	0	0	2	32	33
OTU_495	1	43	37	0	0	8	4	11	30	11	0	4	21	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	16	5	0	4	0	1
OTU_496	25	6	18	1	3	12	0	13	5	17	0	4	7	1	10	4	23	1	11	8	12	33	6	3	2	5	7	47	3	15	1	4	11	5	8	0	17	2	17	9	10	0	3	7	4	10	1	0	0	11	5	2	0	3	2	15	6	6	4	1	1	6	7	16	0	0	0	1
OTU_497	0	6	5	0	12	1	0	7	7	1	0	1	0	4	4	7	0	0	10	0	3	10	28	1	5	1	0	3	7	3	2	1	9	8	39	0	0	0	2	1	5	0	2	16	1	0	15	0	9	0	0	4	0	12	4	3	8	1	0	3	15	4	4	2	0	5	0	0
OTU_498	1	3	0	0	9	0	0	1	14	0	0	1	1	6	0	15	1	0	9	0	0	1	16	0	16	0	0	0	2	0	3	0	0	20	22	0	0	0	0	1	22	0	5	13	0	1	16	0	21	3	0	4	0	12	10	0	16	0	0	23	4	0	6	0	0	4	0	0
OTU_499	2	6	0	2	2	0	0	0	9	0	0	3	0	2	0	1	1	0	2	0	1	1	1	0	0	0	1	5	7	1	1	0	2	4	0	0	5	1	3	0	6	0	9	0	0	0	1	0	10	0	0	0	0	0	4	0	2	0	0	9	4	0	7	0	0	8	1	1
OTU_500	0	0	0	0	0	0	0	0	20	0	0	1	0	3	0	4	1	0	10	0	0	2	18	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	1	0	3	4	0	14	0	0	14	12	0	12	0	0	5	0	0
OTU_501	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	10	0	29	108	37	37	37	26	12	54	74	39	0	0	0	0	0
OTU_502	0	0	0	0	0	0	1	2	3	2	0	1	1	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	21	0	0	5	0	3	0	2	34	0	31	4	1	14	6	4	20	12	0	8	0	0	5	0	0
OTU_503	0	0	0	0	0	0	0	0	1	3	0	0	0	4	4	50	4	0	1	4	3	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5	0	9	9	4	0	49	0	4	3	2	30	0	29	9	3	28	4	0	5	31	0	9	2	0	18	0	0
OTU_504	20	6	9	1	17	0	2	8	5	6	0	14	2	3	5	21	5	1	7	4	6	18	32	2	1	8	6	6	6	1	17	4	5	17	32	0	0	1	21	3	3	0	9	16	0	4	11	0	3	3	3	6	0	11	40	7	8	4	0	2	11	8	21	0	0	1	0	0
OTU_505	0	0	0	0	0	2	0	31	37	19	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	27	1	3	0	15	9	19	18	22	12	15	28	34	5	11	0	4	0	0
OTU_506	2	9	44	0	3	20	0	82	29	35	0	3	26	4	24	0	0	0	0	0	0	0	0	23	26	16	11	0	3	40	0	18	71	3	6	1	0	7	13	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	36	0	6	0	0
OTU_507	0	0	0	0	0	0	0	0	9	22	6	297	0	2	9	6	9	0	31	3	18	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	7	63	0	6	36	6	12	2	0	0	13	1	4	0	19	19	19	3	4	0	1	20	96	41	6	4	0	0	0
OTU_508	0	1	0	1	9	3	2	0	21	1	0	20	1	11	0	18	0	0	32	3	0	17	4	1	43	1	0	11	0	2	26	1	1	4	0	0	9	1	0	0	0	0	7	0	0	0	5	0	0	0	0	3	0	2	1	0	7	1	0	3	4	0	11	1	0	0	0	0
OTU_509	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	9	0	1	0	0	0	5	0	0	0	0	4	9	0	0	0	0	0	3	0	4	0	0	1	6	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_510	2	2	4	2	239	10	66	19	30	2	0	315	41	238	3	1	1	0	52	9	0	5	3	9	4	45	0	1	1	13	1	9	0	13	0	0	1	90	2	0	2	0	7	29	1	0	7	1	2	2	1	36	0	52	12	4	29	4	11	30	100	3	45	1	0	21	0	1
OTU_511	1	5	7	1	6	6	1	1	0	4	0	2	2	2	3	7	3	0	2	7	2	2	13	1	0	3	2	4	3	5	4	5	4	3	17	0	2	0	4	7	6	0	5	6	1	2	11	0	0	2	2	6	0	12	15	5	11	0	2	0	6	5	5	2	0	4	0	0
OTU_512	2	34	22	0	9	0	0	0	2	0	0	0	0	1	1	4	0	0	2	1	0	0	16	0	3	0	0	0	7	1	0	0	14	3	31	0	0	0	0	14	7	0	3	12	0	0	18	0	20	0	31	0	0	3	9	1	11	0	0	2	7	0	1	0	0	4	0	0
OTU_513	9	0	5	0	41	11	20	0	9	2	2	8	1	18	5	6	6	4	12	7	2	22	14	0	8	12	2	6	1	3	15	8	5	37	2	0	2	35	4	3	2	0	56	22	0	1	5	0	3	2	0	17	0	37	14	7	9	2	5	3	13	4	8	0	1	15	0	0
OTU_514	0	0	0	0	7	73	0	5	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	4	6	7	62	5	38	5	0	4	13	16	17	32	0	4	4	7	76	58	0	2	2	5	22	0	1	11	49	21	3	6	8	1	13	8	0	1	2	0	0
OTU_515	828	24	206	9	9	8	8	53	16	7	0	14	5	1	184	3	73	0	38	4	222	12	2	1	3	5	3	17	7	15	5	3	303	1	0	1	2	4	29	13	15	0	3	19	152	19	14	0	1	40	4	8	0	17	26	43	12	21	3	3	29	55	52	8	1	0	0	0
OTU_516	70	9	22	0	11	4	5	18	22	3	3	10	3	2	31	7	9	1	21	4	25	35	27	2	8	3	19	57	8	10	11	4	34	25	8	2	7	1	27	8	30	1	5	26	17	17	2	1	1	26	5	7	0	10	24	13	9	10	8	2	19	14	10	4	0	2	0	0
OTU_517	0	0	3	1	18	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	10	1	7	1	7	25	6	4	77	14	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	1	0	0	0	0	0	152	129
OTU_519	65	67	90	0	11	264	1	72	63	116	0	15	124	28	103	61	154	0	21	122	76	16	64	24	36	11	16	1	3	17	8	83	32	25	27	0	2	12	26	153	66	0	11	26	44	53	20	0	0	0	0	0	0	0	0	57	58	26	54	15	29	44	22	63	1	20	1	0
OTU_520	0	0	12	0	31	6	0	1	3	0	0	0	1	5	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	4	17	2	35	2	9	2	23	1	4	1	1	1	0	0
OTU_521	3	6	1	0	8	7	1	3	25	2	0	0	3	15	0	19	1	0	15	12	1	2	6	2	35	0	0	1	4	1	7	10	0	32	6	0	1	2	2	0	31	0	5	2	0	0	47	0	23	1	1	11	0	7	8	1	14	2	2	31	8	2	17	0	0	16	0	0
OTU_522	9	1	6	2	13	0	0	1	19	11	5	19	1	1	5	3	3	0	16	2	5	26	63	1	2	4	0	38	6	0	2	2	2	4	3	0	1	2	3	2	11	0	0	20	0	2	2	0	1	4	0	2	0	10	45	5	45	0	0	0	37	4	17	0	1	0	1	2
OTU_523	13	595	9	308	1403	8	207	11	771	5	59	120	6	627	4	722	1	1	387	12	11	127	1053	10	571	10	4	6	2129	7	685	12	15	1441	831	3	8	14	7	9	999	0	2084	722	7	6	1095	3	4382	10	3	25	3	410	1324	9	520	6	4	556	1077	6	2012	5	2	1073	3	2
OTU_524	0	0	11	8	0	8	5	2	1	99	1	1	76	7	1	1	55	0	0	76	2	0	8	1	2	18	3	2	10	1	0	26	1	0	15	1	1	63	5	1	7	2	1	3	2	118	5	0	14	3	38	6	0	17	0	53	13	2	5	14	0	27	25	1	26	11	212	198
OTU_525	0	0	0	0	3	1	0	1	48	1	0	0	1	6	0	29	0	0	15	0	2	2	13	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	8	47	1	14	1	1	16	17	1	32	0	0	30	0	0
OTU_526	3	2	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	2	2	0	2	4	0	11	2	0	0	1	2	0	20	0	4	2	0	3	26	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_527	20	17	46	6	12	9	15	23	14	15	2	27	13	10	12	3	11	0	20	10	52	74	11	24	3	21	2	40	8	5	14	53	25	18	19	1	17	11	20	8	33	0	7	14	4	15	2	0	4	18	4	9	0	22	1	1	6	5	1	11	8	4	30	3	4	3	7	4
OTU_528	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	30	18	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	25	0	21	42	1	15	2	6	14	19	2	16	0	0	0	0	0
OTU_530	18	22	20	0	2	13	0	39	30	78	0	1	32	2	63	39	60	1	11	76	63	14	23	55	21	17	25	2	0	1	0	3	5	1	2	0	0	3	7	7	1	0	1	3	9	4	0	1	9	43	15	3	0	14	10	95	45	35	74	24	22	41	9	19	0	12	0	0
OTU_531	4	2	3	0	0	0	0	0	0	3	0	0	31	1	1	8	11	0	3	45	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_532	35	20	29	1	17	9	18	40	26	21	1	105	5	2	37	10	15	0	37	9	48	30	22	9	7	6	24	20	6	14	4	18	43	8	7	2	2	1	27	46	26	0	3	11	5	70	9	1	0	24	12	3	0	5	10	27	4	9	8	3	5	25	30	9	5	0	0	0
OTU_533	4269	178	126	32	242	4377	654	2103	781	3470	7	18	6907	515	355	1526	1172	935	531	7355	359	110	115	1911	1164	173	2177	1038	795	1021	667	6340	88	2540	91	88	1094	1098	1461	291	1384	142	864	122	187	5696	2916	115	170	1020	446	2585	0	91	635	2802	1463	773	1486	1026	458	4110	1217	996	940	858	8	12
OTU_534	40	6	5	10	3	0	0	7	13	10	1	37	0	0	10	1	7	0	5	0	26	38	11	1	4	7	34	47	1	21	4	0	7	7	5	3	11	0	50	2	8	0	0	2	6	17	0	1	0	50	9	1	0	5	7	7	2	6	0	0	6	4	9	2	0	3	0	0
OTU_535	2	1	0	0	19	5	9	1	9	0	0	13	1	38	0	1	0	0	25	14	0	3	7	1	16	10	0	2	0	3	12	6	0	7	1	0	1	15	1	3	1	0	20	8	0	0	3	0	3	0	0	8	0	15	4	1	1	1	0	12	3	0	2	1	0	9	0	0
OTU_536	11	2	3	3	0	0	5	5	5	3	2	97	1	2	1	1	2	0	16	2	9	4	6	2	1	1	1	3	2	1	1	0	0	3	7	2	6	1	21	0	8	0	1	1	2	8	1	1	1	8	0	1	0	5	1	5	2	0	0	3	4	5	13	1	0	0	0	0
OTU_537	0	0	0	0	0	29	8	16	32	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	2	16	10	15	40	0	14	19	43	41	5	29	36	16	38	22	9	0	19	1	2
OTU_538	2	0	0	0	6	0	0	2	2	2	0	5	2	1	1	8	1	1	3	1	0	2	6	0	0	0	2	13	0	2	9	0	0	11	2	0	0	0	3	0	0	0	5	6	1	0	0	0	0	0	1	0	0	3	19	2	0	2	0	0	5	1	2	0	0	0	0	0
OTU_539	0	12	0	0	19	0	0	0	7	1	0	0	1	7	0	7	0	0	0	0	0	1	19	1	2	0	0	0	7	0	1	1	0	2	8	0	0	0	0	0	5	0	4	10	0	0	4	0	58	0	0	0	0	5	13	0	8	0	0	4	9	0	5	0	0	5	0	0
OTU_540	6	157	132	0	88	6	1	8	17	2	0	1	4	14	7	50	3	0	21	6	8	0	102	25	4	5	1	3	48	8	4	6	65	12	171	0	0	2	3	53	43	0	11	89	12	2	71	0	210	4	190	3	0	41	68	16	97	3	16	3	64	6	17	12	0	8	2	0
