OTU_ID	BRK01	BRK02	BRK03	BRK04	BRK05	BRK06	BRK07	BRK08	BRK09	BRK10	BRK11	BRK12	BRK13	BRK14	BRK15	BRK16	BRK17	BRK18	BRK19	BRK20	BRK21	BRK22	BRK23	BRK24	BRK25	BRK26	BRK27	BRK28	BRK29	BRK30	BRK31	BRK32	BRK33	BRK34	BRK35	BRK36	BRK37	BRK38	BRK39	BRK40	BRK41	BRK42	BRK43	BRK44	BRK45	BRK46	BRK47	BRK48	BRK49	BRK50	BRK51	BRK52	BRK53	BRK54	BRK55	BRK56	BRK57	BRK58	BRK59	BRK60	BRK61	BRK62	BRK63	BRK64	BRK65	BRK66	BRK67	BRK68	BRK69	BRK70	BRK71	BRK72	BRK73	BRK74	BRK75	BRK76	BRK77	BRK78	BRK80	BRK81	BRK82	BRK83	BRK84	BRK85	BRK86	BRK87	BRK88	BRK89	BRK90	BRK91	BRK92	BRK93	BRK94	BRK95	BRK96
OTU_817	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	2	1	2	3	2	6	2	2	0	2	0	0	0	1	0	1	2	1	2	0	2	2	3	9	6	3	8	11	7	7	6	0	0	0	1	1	0	0	1	4	3	3	3	6	5	6	5	3	0	3	4	1	2	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_818	116	187	151	198	149	183	136	184	1	4	2	3	2	2	3	5	86	90	80	73	82	89	82	72	119	173	214	251	253	201	208	186	8	11	2	11	6	12	17	27	133	71	141	120	97	98	68	144	15	43	38	40	29	52	45	34	73	94	132	119	102	114	109	113	157	125	151	144	221	263	207	250	1	0	0	0	0	0	1	2	6	4	4	4	2	3	1	1	1	3	1	0	2	2	2
OTU_819	0	1	0	0	0	0	1	1	3	3	2	4	4	5	8	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	2	4	3	0	0	2	0	0	0	1	0	1	1	0	0	0	0	0	1	1	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_820	0	0	0	0	0	0	0	0	6	7	6	19	21	8	9	7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_821	0	0	0	0	0	0	0	0	0	2	1	2	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	3	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_822	15	13	10	10	12	8	8	16	0	1	0	0	0	0	0	0	99	88	120	88	94	87	112	75	2	2	7	8	6	5	5	2	0	0	0	0	0	0	0	0	2	2	1	1	4	1	0	0	10	13	4	6	7	12	9	12	4	3	9	9	9	9	5	5	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	2	0	3	0	0	0	0	0	0	0	0	0
OTU_823	0	1	0	2	1	5	3	2	1	4	1	2	1	1	0	1	16	21	19	20	21	21	10	20	4	9	7	15	11	12	3	7	0	0	0	0	0	0	1	0	6	4	13	5	2	3	1	8	1	5	3	3	2	4	2	3	5	4	4	4	6	4	5	2	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0
OTU_824	2	9	18	7	5	9	9	11	1	1	2	0	1	2	1	0	13	16	19	13	12	14	15	19	11	8	10	23	14	14	17	5	1	10	0	5	6	6	9	7	8	9	12	12	5	5	8	25	10	12	13	7	4	18	7	7	17	16	20	18	18	19	16	9	4	5	6	5	9	4	8	12	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	0	0	0	0	1
OTU_825	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	9	7	7	4	2	7	3	8	0	0	0	0	0	0	0	0	1	4	3	3	1	2	4	5	2	2	2	3	2	2	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_826	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	1	2	2	0	2	1	1	2	0	0	1	0	0	1	2	0	1	1	0	2	1	4	2	0	73	51	60	43	46	43	31	56	0	0	1	2	0	0	0	0	0	0	3	2	3	1	0	2	1	0	2	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_827	1	1	0	1	1	0	0	2	64	87	93	80	91	71	70	65	0	2	2	2	1	1	0	1	0	1	1	4	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	2	0	0	1	0	0	2	1	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	0	0	0	0	0	1	0	0	1	0
OTU_828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	6	3	3	2	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	2	5	3	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_829	1	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	9	11	6	3	3	4	9	5	1	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	1	4	3	1	0	1	2	4	2	0	1	2	1	0	1	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_830	0	0	0	0	0	0	0	0	1	6	6	3	2	3	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_831	0	0	0	0	0	0	0	0	1	0	0	3	4	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	19	11	19	10	16	2	16	1	2	3	0	0	3	1	1
OTU_832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	1	4	1	3	2	2	2	1	1	2	1	4	3	4	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_833	5	9	3	3	4	5	3	4	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	2	0	0	1	1	2	1	0	2	1	0	1	0	0	0	0	1	0	1	1	0	1	0	0	1	0	1	0	0	0	1	0	1	0	8	2	5	4	3	8	4	7	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0
OTU_834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	2	2	2	2	6	5
OTU_835	0	0	0	0	0	0	0	0	3	9	6	3	4	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	9	4	5	6	8	4	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_837	7	17	5	15	5	23	15	24	0	0	0	0	1	0	0	0	8	13	12	12	11	13	9	11	2	0	4	5	4	7	3	1	6	41	1	32	22	47	57	43	7	5	4	10	4	8	4	9	3	15	6	13	10	13	6	9	2	5	1	1	1	5	3	1	22	15	31	18	53	54	34	42	0	0	0	0	0	0	0	1	0	0	3	0	3	0	1	0	0	0	0	0	0	1	1
OTU_838	5	7	6	9	10	7	7	8	6	12	6	14	12	8	6	10	10	16	14	12	8	15	9	9	1	0	0	1	1	0	1	0	16	27	9	24	21	27	32	29	78	66	67	74	63	54	46	73	26	24	23	20	28	13	23	16	19	18	27	17	15	26	16	24	1	1	0	0	2	0	1	1	1	2	1	0	0	0	0	0	1	0	2	1	1	0	0	0	0	0	0	0	1	0	0
OTU_839	0	2	1	1	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	2	10	0	10	2	8	4	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	2	0	6	0	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_840	88	74	97	86	75	60	73	79	97	156	154	135	138	130	125	95	11	15	13	11	9	20	16	10	5	6	6	5	8	5	5	4	0	5	1	3	2	6	6	7	6	8	4	1	8	2	3	3	2041	3371	2336	2661	2261	3325	2765	2018	1115	1291	1712	1502	1304	1479	1357	1416	6	5	3	9	8	4	7	6	0	3	0	1	0	1	6	4	3	8	7	8	11	9	5	2	5	4	3	1	2	6	5
OTU_841	1	3	1	0	2	0	1	2	0	0	0	0	0	0	0	0	3	2	4	3	6	6	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	7	15	9	7	7	7	5	0	1	2	0	0	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_842	0	0	0	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	2	0	1	5	5	1	3	4	0	0	0	0	0	0	0	0	4	2	1	0	0	2	1	0	0	0	0	0	0	0	0	0	1	0	0	2	0	1	0	0	4	1	3	0	2	3	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_843	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	2	1	0	2	2	39	58	35	28	11	35	27	62
OTU_844	5	6	5	10	1	4	0	4	0	0	0	0	0	0	0	0	1	2	2	3	1	1	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	1	0	7	4	4	2	0	1	0	2	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_845	19	13	15	17	9	12	7	12	0	0	0	0	0	0	0	0	1	0	0	4	3	1	4	1	0	0	0	0	0	0	1	0	14	8	6	8	9	15	8	17	0	0	0	0	0	0	0	0	2	1	1	1	2	1	0	0	0	1	0	2	3	0	0	1	0	0	0	0	0	0	0	0	2	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_846	35	25	49	25	34	22	14	12	4	2	1	2	10	6	2	0	3	1	1	0	1	1	0	2	1	2	2	2	4	1	3	2	36	18	24	16	35	24	23	30	10	13	11	13	9	8	12	15	34	21	28	19	20	14	33	34	8	5	11	13	13	10	3	9	4	3	2	9	6	5	6	4	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0
OTU_847	0	0	1	0	0	0	0	0	75	87	99	122	148	92	64	58	1	0	1	2	1	0	3	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	1	3	0	1	0	0	13	12	17	13	10	10	5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_848	0	0	0	0	0	2	0	1	1	0	1	1	3	0	2	2	73	86	75	67	69	64	61	67	0	1	0	0	2	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	1	1	2	1	0	2	1	1	2	1	2	2	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	3
OTU_849	6	14	8	17	11	24	14	14	0	1	0	1	0	0	0	1	19	24	23	17	26	11	21	13	2	3	4	2	5	5	3	3	1	3	1	4	1	4	8	5	4	5	7	9	3	7	6	8	2	11	9	9	10	16	14	5	3	7	13	9	11	12	8	18	0	0	0	0	2	3	1	3	0	0	0	0	0	0	0	4	8	1	4	4	2	3	7	0	0	0	0	0	0	1	0
OTU_850	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	2	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	5	2	6	5	3	3	3	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_851	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	13	14	8	5	6	12	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_852	1	0	0	2	1	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	2	0	2	3	1	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	3	1	6	1	7	6	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_853	5	2	4	6	2	6	2	3	0	0	0	0	1	0	0	0	10	9	6	3	6	4	19	4	10	2	3	10	1	9	8	1	0	0	0	1	1	0	0	0	36	30	34	22	45	42	28	31	0	2	1	4	1	3	3	2	2	1	1	2	3	5	2	1	23	12	18	24	19	21	22	20	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	20	8	6	3	11	7	21
OTU_855	0	0	0	0	0	0	0	0	13	12	12	13	23	7	7	9	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_856	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	3	2	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	2	3	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_857	0	0	0	0	0	1	0	1	0	1	2	0	0	1	0	1	2	3	0	0	1	2	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	0	1	0	1	1	0	0	1	3	1	2	1	0	2	1	1	0	0	0	0	0	2	0	1	0	0	1	1	2	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	177	279	253	169	76	263	204	297
OTU_858	0	3	0	1	0	4	5	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	7	0	4	2	10	6	12	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	5	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_859	0	0	0	1	0	0	0	1	24	24	14	45	48	20	14	15	1	3	0	1	1	1	1	0	0	2	1	1	1	2	0	0	0	1	1	0	0	2	0	0	2	2	0	3	1	1	0	0	1	1	2	4	0	0	0	1	0	1	0	1	1	1	1	1	0	0	0	0	1	0	1	1	0	1	0	0	1	0	0	610	308	539	458	524	488	665	423	0	0	0	0	0	0	0	2
OTU_860	0	2	2	1	1	1	4	4	0	0	1	0	0	0	3	0	12	19	7	11	17	15	21	10	2	7	7	11	9	8	5	6	0	0	0	0	0	0	1	0	7	3	3	4	0	5	2	3	2	7	4	5	3	6	2	3	4	8	6	4	1	2	9	9	0	1	0	0	1	2	0	1	0	0	0	0	0	0	0	0	3	1	1	4	2	3	2	0	0	0	0	0	0	0	0
OTU_861	3	6	3	4	4	5	8	0	0	0	0	0	0	0	0	0	4	5	4	2	7	9	7	7	0	1	0	1	1	0	0	2	2	1	1	3	1	4	2	3	10	7	13	8	6	5	14	11	1	4	0	1	0	1	0	3	3	3	0	2	3	4	4	3	2	1	1	2	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_862	0	0	1	0	1	0	0	1	0	2	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	25	58	50	26	10	50	28	52
OTU_863	0	0	0	0	0	0	0	0	2	0	3	4	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	2	3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_864	1	0	0	0	1	0	0	1	5	1	3	3	5	7	3	5	1	1	1	0	0	1	1	1	12	23	20	33	26	17	19	10	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	73	49	89	98	105	93	84	77	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0
OTU_865	0	0	1	0	0	0	0	0	7	13	8	12	6	14	10	2	3	1	0	1	2	1	1	1	1	0	1	0	2	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	1	1	0	1	0	1	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	37	55	30	40	33	42	21	51	0	0	0	0	1	1	0	0
OTU_866	11	17	19	17	17	15	14	18	0	0	0	1	0	0	0	0	59	53	53	44	51	38	58	49	7	8	9	14	8	2	5	8	1	2	0	2	1	3	1	3	10	4	14	8	7	7	4	12	37	43	27	35	35	38	42	22	23	13	25	37	25	19	16	19	0	0	2	0	0	0	0	0	0	0	0	1	0	0	1	110	132	114	131	109	139	129	148	1	1	0	0	0	0	0	0
OTU_867	0	1	2	0	1	0	0	0	0	0	0	1	1	1	0	0	106	83	103	79	93	92	119	92	0	0	0	1	2	3	0	0	4	8	2	2	5	6	4	4	33	34	16	21	27	13	21	24	6	5	3	4	3	1	4	5	1	0	1	0	0	2	1	1	0	0	1	0	0	0	0	0	3	0	0	0	0	0	3	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_868	1	1	0	0	1	0	0	4	0	0	0	0	0	0	0	0	6	2	3	4	8	3	5	2	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	5	4	4	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	4	4	5	5	6	12	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_870	0	0	0	0	0	0	0	1	17	14	6	16	14	9	5	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_871	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	43	16	28	27	32	10	46	0	0	0	0	0	0	1	0
OTU_872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	8	5	5	8	3	10	7	8	4	2	0	0	1	0	2	2	0	0	0	0	0	0	0	0	0	0	2	1	1	0	1	0	0	0	0	0	2	0	0	0	0	3	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_873	1	3	1	2	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	0	2	1	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	2	1	2	0	0	0	1	2	1	2	0	0	0	0	0	2	3	4	1	4	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_874	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	6	6	3	3	10	8	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_875	0	1	0	0	0	0	0	0	37	75	66	48	58	60	57	57	2	2	0	1	1	3	0	2	1	1	1	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	1	0	1	2	2	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	1	2	0	0	0	0	0	0	0	0
OTU_876	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	12	11	8	2	8	7	8
OTU_877	1	2	0	4	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	2	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_878	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	3	2	1	1	1	2	3	1	1	3	2	5	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	1	2	3	2	10	6	6	2	3	9	5	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_879	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	5	4	3	8	7	5	7	1	0	1	2	4	1	1	3	1	2	0	2	1	1	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	9	6	10	15	11	11	9	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_880	1	1	0	0	0	0	0	0	24	22	14	33	27	23	13	12	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_881	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	5	3	3	3	3	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	16	19	15	22	17	17	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_883	0	2	1	1	1	7	0	0	1	5	6	1	4	3	3	1	3	3	4	1	2	2	5	5	1	0	2	2	2	3	3	3	1	2	0	1	1	2	0	1	2	3	4	3	1	2	3	3	0	1	0	2	0	1	3	1	1	0	2	2	2	3	2	1	2	0	0	1	1	4	4	4	0	0	1	0	0	0	1	1	1	1	0	2	2	2	2	2677	2864	2182	2868	2214	2383	2138	2318
OTU_884	2	7	3	10	5	6	6	10	0	0	0	0	0	0	0	1	14	11	14	9	18	19	17	23	2	3	0	2	3	1	1	3	0	1	1	0	2	0	2	2	4	8	10	4	8	12	2	4	6	13	11	14	9	9	12	9	3	3	11	6	3	6	7	6	1	5	0	2	2	1	6	2	0	0	0	0	0	0	1	0	2	1	0	0	1	1	0	0	0	0	0	0	0	0	0
